,peak_id,gene_short_name
15826,chr11_64901852_64902777,MIR6749
15827,chr11_64901852_64902777,MIR6749
15828,chr11_64901948_64902812,MIR6749
15829,chr11_64901948_64902812,MIR6749
15830,chr11_64901948_64902812,MIR6749
15831,chr11_64901981_64902782,MIR6749
15832,chr11_64901981_64902782,MIR6749
15833,chr11_64901981_64902782,MIR6749
15834,chr11_64901760_64902859,MIR6749
15835,chr11_64901760_64902859,MIR6749
15836,chr11_64901760_64902859,MIR6749
15837,chr11_64901765_64902782,MIR6749
15838,chr11_64901765_64902782,MIR6749
15839,chr11_64901765_64902782,MIR6749
15840,chr11_64901759_64902946,MIR6749
15841,chr11_64901759_64902946,MIR6749
15842,chr11_64901991_64902902,MIR6749
15843,chr11_64901991_64902902,MIR6749
15844,chr11_64901991_64902902,MIR6749
15845,chr11_64901954_64902897,MIR6749
15846,chr11_64901954_64902897,MIR6749
15847,chr11_64901652_64902738,MIR6749
15848,chr11_64901652_64902738,MIR6749
15849,chr11_64901652_64902738,MIR6749
15850,chr11_64901652_64902738,MIR6749
15851,chr5_133912584_133913158,WSPAR
15852,chr5_133912678_133913044,WSPAR
15853,chr5_133912895_133913111,WSPAR
15854,chr5_133912832_133913171,WSPAR
15855,chr5_133913538_133913729,WSPAR
15856,chr5_133913003_133913158,WSPAR
15857,chr5_133912949_133913198,WSPAR
15858,chr22_21983693_21984315,TOP3B
15859,chr22_21983618_21984490,TOP3B
15860,chr22_21983618_21984490,TOP3B
15861,chr22_21983508_21984505,TOP3B
15862,chr22_21983508_21984505,TOP3B
15863,chr22_21983618_21984512,TOP3B
15864,chr22_21983618_21984512,TOP3B
15865,chr22_21983436_21984495,TOP3B
15866,chr22_21983436_21984495,TOP3B
15867,chr22_21983436_21984495,TOP3B
15868,chr22_21983436_21984495,TOP3B
15869,chr22_21983436_21984532,TOP3B
15870,chr22_21983436_21984532,TOP3B
15871,chr22_21983607_21984512,TOP3B
15872,chr22_21983607_21984512,TOP3B
15873,chr22_21983587_21984505,TOP3B
15874,chr22_21983587_21984505,TOP3B
15875,chr22_21983441_21984466,TOP3B
15876,chr22_21983441_21984466,TOP3B
15877,chr22_21983441_21984466,TOP3B
15878,chr22_21983588_21984507,TOP3B
15879,chr22_21983588_21984507,TOP3B
15880,chr22_21983588_21984507,TOP3B
15881,chr22_21983643_21984598,TOP3B
15882,chr22_21983643_21984598,TOP3B
15883,chr22_21983678_21984502,TOP3B
15884,chr22_21983449_21984583,TOP3B
15885,chr22_21983449_21984583,TOP3B
15886,chr22_21983633_21984535,TOP3B
15887,chr22_21983633_21984535,TOP3B
15888,chr22_21983633_21984535,TOP3B
15889,chr2_11837629_11837926,MIR4262
15890,chr2_11837510_11837853,MIR4262
15891,chr2_11837574_11837867,MIR4262
15892,chr2_11837609_11837893,MIR4262
15893,chr2_11837462_11838497,MIR4262
15894,chr2_11837462_11838497,MIR4262
15895,chr11_62647660_62647884,GANAB
15896,chr11_62647700_62647891,GANAB
15897,chr11_62647585_62649302,GANAB
15898,chr11_62647585_62649302,GANAB
15899,chr11_62647585_62649302,GANAB
15900,chr11_62647585_62649302,GANAB
15901,chr11_62647585_62649302,GANAB
15902,chr11_62647667_62648595,GANAB
15903,chr11_62647667_62648595,GANAB
15904,chr11_62647495_62648562,GANAB
15905,chr11_62647495_62648562,GANAB
15906,chr11_62647495_62648562,GANAB
15907,chr11_62647633_62649266,GANAB
15908,chr11_62647633_62649266,GANAB
15909,chr11_62647633_62649266,GANAB
15910,chr11_62647633_62649266,GANAB
15911,chr11_62647633_62649266,GANAB
15912,chr6_7389600_7390469,RIOK1
15913,chr6_7389566_7390432,RIOK1
15914,chr6_7389561_7390416,RIOK1
15915,chr6_7389600_7390436,RIOK1
15916,chr6_7389585_7390414,RIOK1
15917,chr6_7389585_7390414,RIOK1
15918,chr6_7389612_7390434,RIOK1
15919,chr6_7389559_7390563,RIOK1
15920,chr6_7389559_7390563,RIOK1
15921,chr6_7389566_7390451,RIOK1
15922,chr6_7389566_7390451,RIOK1
15923,chr6_7389566_7390451,RIOK1
15924,chr6_7389606_7390431,RIOK1
15925,chr6_7389606_7390431,RIOK1
15926,chr6_7389606_7390431,RIOK1
15927,chr6_7389583_7390514,RIOK1
15928,chr6_7389583_7390514,RIOK1
15929,chr6_7389559_7390448,RIOK1
15930,chr6_7389614_7390375,RIOK1
15931,chr6_7389614_7390375,RIOK1
15932,chr6_7389614_7390375,RIOK1
15933,chr6_7389566_7390414,RIOK1
15934,chr6_7389566_7390414,RIOK1
15935,chr6_7389607_7390522,RIOK1
15936,chr6_7389607_7390522,RIOK1
15937,chr5_133051317_133051736,HSPA4
15938,chr5_133051383_133051571,HSPA4
15939,chr5_133051236_133051640,HSPA4
15940,chr2_241507445_241508311,STK25
15941,chr2_241507445_241508311,STK25
15942,chr2_241507387_241508261,STK25
15943,chr2_241507632_241508306,STK25
15944,chr2_241507632_241508306,STK25
15945,chr2_241507632_241508306,STK25
15946,chr2_241507450_241508339,STK25
15947,chr2_241507401_241508472,STK25
15948,chr2_241507401_241508472,STK25
15949,chr6_28072129_28072944,OR1F12
15950,chr6_28072338_28072801,OR1F12
15951,chr6_28072353_28073012,OR1F12
15952,chr6_28072296_28072882,OR1F12
15953,chr6_28072481_28072972,OR1F12
15954,chr6_28072460_28073094,OR1F12
15955,chr6_28072438_28072873,OR1F12
15956,chr6_28072451_28072913,OR1F12
15957,chr6_28072451_28072913,OR1F12
15958,chr6_28072493_28072822,OR1F12
15959,chr6_28072491_28072847,OR1F12
15960,chr6_28072450_28072882,OR1F12
15961,chr6_28072450_28072882,OR1F12
15962,chr6_28072548_28072719,OR1F12
15963,chr6_28072450_28072825,OR1F12
15964,chr6_28072330_28073012,OR1F12
15965,chr3_52776562_52776951,ITIH1
15966,chr11_67615613_67615987,DOC2GP
15967,chr11_67616124_67616295,DOC2GP
15968,chr11_67616097_67616277,DOC2GP
15969,chr11_67616097_67616285,DOC2GP
15970,chr11_67615741_67616311,DOC2GP
15971,chr11_67615488_67616708,DOC2GP
15972,chr11_67615947_67616275,DOC2GP
15973,chr11_67615886_67616279,DOC2GP
15974,chr6_26033399_26033974,HIST1H2AB
15975,chr6_26032001_26033994,HIST1H2AB
15976,chr6_26032001_26033994,HIST1H2AB
15977,chr6_26032001_26033994,HIST1H2AB
15978,chr6_26032001_26033994,HIST1H2AB
15979,chr6_26033587_26033989,HIST1H2AB
15980,chr6_26033587_26033989,HIST1H2AB
15981,chr6_26033473_26034155,HIST1H2AB
15982,chr6_26033473_26034155,HIST1H2AB
15983,chr6_26033621_26034041,HIST1H2AB
15984,chr6_26033621_26034041,HIST1H2AB
15985,chr6_26033404_26034091,HIST1H2AB
15986,chr6_26033404_26034091,HIST1H2AB
15987,chr6_26033415_26033996,HIST1H2AB
15988,chr6_26033415_26033996,HIST1H2AB
15989,chr6_26033415_26033996,HIST1H2AB
15990,chr6_26033617_26034041,HIST1H2AB
15991,chr6_26033617_26034041,HIST1H2AB
15992,chr6_26033709_26034249,HIST1H2AB
15993,chr6_26033867_26034186,HIST1H2AB
15994,chr6_26033640_26034236,HIST1H2AB
15995,chr6_26033445_26034249,HIST1H2AB
15996,chr6_26033445_26034249,HIST1H2AB
15997,chr2_219178501_219178795,RETREG2
15998,chr7_93906246_93906377,GNGT1
15999,chr19_45091362_45092063,GEMIN7-AS1
16000,chr19_45091150_45092254,GEMIN7-AS1
16001,chr19_45091150_45092254,GEMIN7-AS1
16002,chr19_45091211_45092238,GEMIN7-AS1
16003,chr19_45091211_45092238,GEMIN7-AS1
16004,chr19_45091252_45092110,GEMIN7-AS1
16005,chr19_45091127_45092016,GEMIN7-AS1
16006,chr19_45091127_45092016,GEMIN7-AS1
16007,chr19_45091127_45092045,GEMIN7-AS1
16008,chr19_45091127_45092045,GEMIN7-AS1
16009,chr19_45091142_45092185,GEMIN7-AS1
16010,chr19_45091142_45092185,GEMIN7-AS1
16011,chr19_45091142_45092185,GEMIN7-AS1
16012,chr19_45091168_45092143,GEMIN7-AS1
16013,chr19_45091168_45092143,GEMIN7-AS1
16014,chr19_45091168_45092143,GEMIN7-AS1
16015,chr19_45091168_45092143,GEMIN7-AS1
16016,chr19_45091110_45092180,GEMIN7-AS1
16017,chr19_45091110_45092180,GEMIN7-AS1
16018,chr4_186143685_186144088,FAM149A
16019,chr5_95284465_95284647,MCTP1
16020,chr9_128275938_128276400,SWI5
16021,chr9_128275875_128276551,SWI5
16022,chr9_128275767_128276464,SWI5
16023,chr9_128275796_128276093,SWI5
16024,chr9_128275931_128276471,SWI5
16025,chr9_128275931_128276471,SWI5
16026,chr9_128275899_128276459,SWI5
16027,chr9_128275850_128276340,SWI5
16028,chr9_128275767_128276060,SWI5
16029,chr9_128275931_128276136,SWI5
16030,chr9_128275880_128276477,SWI5
16031,chr9_128275938_128276091,SWI5
16032,chr9_128275919_128276354,SWI5
16033,chr16_3115062_3115685,ZNF205-AS1
16034,chr16_3115187_3116148,ZNF205-AS1
16035,chr16_3115187_3116148,ZNF205-AS1
16036,chr16_3115213_3115585,ZNF205-AS1
16037,chr16_3115236_3115775,ZNF205-AS1
16038,chr16_3115140_3115830,ZNF205-AS1
16039,chr16_3115159_3115653,ZNF205-AS1
16040,chr11_102782720_102782931,WTAPP1
16041,chr11_102782701_102783312,WTAPP1
16042,chr11_102782583_102783373,WTAPP1
16043,chr11_102782469_102783057,WTAPP1
16044,chr11_102783119_102783396,WTAPP1
16045,chr11_102783048_102783403,WTAPP1
16046,chr11_102783245_102783393,WTAPP1
16047,chr11_102783306_102783478,WTAPP1
16048,chr17_66787108_66787306,MIR634
16049,chr19_18204365_18204522,LOC102725254
16050,chr19_18204364_18204537,LOC102725254
16051,chr19_55600080_55600305,ZNF524
16052,chr5_42423536_42423985,GHR
16053,chr5_42423432_42423945,GHR
16054,chr5_42423471_42423913,GHR
16055,chr5_42423435_42424040,GHR
16056,chr5_42423476_42423918,GHR
16057,chr5_42423476_42423918,GHR
16058,chr5_42423282_42423877,GHR
16059,chr5_42423165_42423976,GHR
16060,chr5_42423165_42423976,GHR
16061,chr5_42423433_42424080,GHR
16062,chr5_42423446_42423903,GHR
16063,chr5_42423476_42424122,GHR
16064,chr5_42423536_42423874,GHR
16065,chr5_42423456_42423805,GHR
16066,chr5_42423476_42423816,GHR
16067,chr5_42423195_42424128,GHR
16068,chr19_1885392_1885606,ABHD17A
16069,chr19_1884910_1885638,ABHD17A
16070,chr19_1885433_1885563,ABHD17A
16071,chr19_1885426_1885572,ABHD17A
16072,chr19_1885131_1885574,ABHD17A
16073,chr19_1885392_1885599,ABHD17A
16074,chr19_1885203_1885672,ABHD17A
16075,chr19_1885121_1885661,ABHD17A
16076,chr1_19980237_19980507,PLA2G2A
16077,chr1_19980171_19980507,PLA2G2A
16078,chr1_19980294_19980443,PLA2G2A
16079,chr1_19980198_19980507,PLA2G2A
16080,chr1_19980310_19980438,PLA2G2A
16081,chr1_19980971_19981154,PLA2G2A
16082,chr1_19980259_19980427,PLA2G2A
16083,chr1_19980172_19980411,PLA2G2A
16084,chr1_19980326_19980507,PLA2G2A
16085,chr1_19980299_19981454,PLA2G2A
16086,chr1_19980299_19981454,PLA2G2A
16087,chr1_19980188_19980465,PLA2G2A
16088,chr1_19980402_19980566,PLA2G2A
16089,chr1_19980326_19980502,PLA2G2A
16090,chr1_153986038_153986287,RAB13
16091,chr5_149140217_149140477,ABLIM3
16092,chr5_149139803_149140605,ABLIM3
16093,chr5_149139898_149140508,ABLIM3
16094,chr12_111765920_111766086,ALDH2
16095,chr22_28741074_28741228,CHEK2
16096,chr6_22148188_22148881,NBAT1
16097,chr6_22148188_22148881,NBAT1
16098,chr7_151409061_151409573,WDR86-AS1
16099,chr7_151409195_151409341,WDR86-AS1
16100,chr19_3047830_3047967,TLE2
16101,chr19_3047794_3047936,TLE2
16102,chr19_3047675_3047976,TLE2
16103,chr19_3047778_3047924,TLE2
16104,chr19_3047800_3047936,TLE2
16105,chr2_232387707_232388114,ECEL1P2
16106,chr12_55330619_55330850,OR6C3
16107,chr12_55330654_55330823,OR6C3
16108,chr12_55330620_55330824,OR6C3
16109,chr12_55330601_55330842,OR6C3
16110,chr7_6484398_6484820,KDELR2
16111,chr7_6484434_6484835,KDELR2
16112,chr7_6484434_6484835,KDELR2
16113,chr19_17225279_17225563,OCEL1
16114,chr19_17225279_17225497,OCEL1
16115,chr19_17225194_17225364,OCEL1
16116,chr19_17225280_17225442,OCEL1
16117,chr5_10353385_10354356,MARCH6
16118,chr5_10353420_10354446,MARCH6
16119,chr5_10353420_10354446,MARCH6
16120,chr5_10353296_10354440,MARCH6
16121,chr5_10353410_10354390,MARCH6
16122,chr5_10353415_10354021,MARCH6
16123,chr5_10353415_10354021,MARCH6
16124,chr5_10353517_10354021,MARCH6
16125,chr5_10353517_10354021,MARCH6
16126,chr5_10353511_10354058,MARCH6
16127,chr5_10353511_10354058,MARCH6
16128,chr5_10353591_10354028,MARCH6
16129,chr5_10353591_10354028,MARCH6
16130,chr5_10353412_10353993,MARCH6
16131,chr5_10353412_10353993,MARCH6
16132,chr5_10353586_10354031,MARCH6
16133,chr5_10353586_10354031,MARCH6
16134,chr5_10353166_10354529,MARCH6
16135,chr5_10353166_10354529,MARCH6
16136,chr5_10353166_10354529,MARCH6
16137,chr5_10353166_10354529,MARCH6
16138,chr5_10353166_10354529,MARCH6
16139,chr5_10353166_10354529,MARCH6
16140,chr5_10353410_10354145,MARCH6
16141,chr5_10353377_10354519,MARCH6
16142,chr5_10353377_10354519,MARCH6
16143,chr5_10353377_10354519,MARCH6
16144,chr5_10353312_10354012,MARCH6
16145,chr15_78300522_78301115,WDR61
16146,chr15_78300655_78301077,WDR61
16147,chr15_78300443_78301115,WDR61
16148,chr15_78300443_78301115,WDR61
16149,chr15_78300443_78301115,WDR61
16150,chr15_78300427_78301110,WDR61
16151,chr15_78300427_78301110,WDR61
16152,chr15_78300427_78301110,WDR61
16153,chr15_78300694_78301089,WDR61
16154,chr15_78300694_78301089,WDR61
16155,chr15_78300463_78301115,WDR61
16156,chr15_78300463_78301115,WDR61
16157,chr15_78300713_78301077,WDR61
16158,chr15_78300364_78300622,WDR61
16159,chr15_58694348_58694739,HSP90AB4P
16160,chr15_58694348_58694739,HSP90AB4P
16161,chr15_58694360_58694714,HSP90AB4P
16162,chr18_48138086_48138289,ZBTB7C
16163,chr18_48138128_48138322,ZBTB7C
16164,chr1_2466155_2466563,PLCH2
16165,chr1_2466365_2466727,PLCH2
16166,chr1_2466203_2466809,PLCH2
16167,chr1_2466191_2466773,PLCH2
16168,chr1_2466337_2466794,PLCH2
16169,chr1_2466341_2466810,PLCH2
16170,chr1_2466218_2466821,PLCH2
16171,chr1_2466327_2466803,PLCH2
16172,chr1_2466327_2466803,PLCH2
16173,chr1_2466337_2466818,PLCH2
16174,chr1_2466353_2466806,PLCH2
16175,chr1_2466337_2466853,PLCH2
16176,chr1_2466410_2466816,PLCH2
16177,chr1_2466410_2466816,PLCH2
16178,chr1_2466394_2466792,PLCH2
16179,chr1_2466664_2466799,PLCH2
16180,chr19_344385_344917,MIER2
16181,chr19_344604_344857,MIER2
16182,chr19_344770_345039,MIER2
16183,chr19_344753_344907,MIER2
16184,chr19_344772_344921,MIER2
16185,chr19_344661_345009,MIER2
16186,chr19_344467_344923,MIER2
16187,chr19_344335_344923,MIER2
16188,chr19_344335_344923,MIER2
16189,chr19_344150_344921,MIER2
16190,chr19_343853_345009,MIER2
16191,chr15_40763155_40763364,GCHFR
16192,chr15_40762675_40763349,GCHFR
16193,chr15_40763837_40764345,GCHFR
16194,chr15_40764098_40764265,GCHFR
16195,chr15_40764089_40764313,GCHFR
16196,chr15_40763607_40764116,GCHFR
16197,chr15_40762732_40763496,GCHFR
16198,chr15_40762655_40764481,GCHFR
16199,chr15_40762655_40764481,GCHFR
16200,chr15_40762655_40764481,GCHFR
16201,chr15_40762675_40764481,GCHFR
16202,chr15_40762675_40764481,GCHFR
16203,chr15_40762675_40764481,GCHFR
16204,chr15_40762675_40764481,GCHFR
16205,chr15_40762575_40764180,GCHFR
16206,chr15_40762575_40764180,GCHFR
16207,chr15_40762575_40764180,GCHFR
16208,chr15_40762575_40764180,GCHFR
16209,chr15_40762575_40764180,GCHFR
16210,chr15_40762791_40763664,GCHFR
16211,chr15_40762791_40763664,GCHFR
16212,chr15_40762791_40763664,GCHFR
16213,chr15_40762657_40763749,GCHFR
16214,chr15_40762657_40763749,GCHFR
16215,chr2_9473645_9474052,IAH1
16216,chr2_9473669_9474083,IAH1
16217,chr2_9473818_9474016,IAH1
16218,chr2_9473848_9474009,IAH1
16219,chr2_9473797_9474016,IAH1
16220,chr2_9473829_9474009,IAH1
16221,chr2_9473849_9474016,IAH1
16222,chr2_9473836_9474011,IAH1
16223,chr2_9473898_9474085,IAH1
16224,chr2_9473901_9474071,IAH1
16225,chr11_61241218_61241392,PGA5
16226,chr14_94025492_94025633,OTUB2
16227,chr9_12814154_12814845,LURAP1L-AS1
16228,chr9_12814154_12814845,LURAP1L-AS1
16229,chr9_12814156_12814745,LURAP1L-AS1
16230,chr9_12814156_12814745,LURAP1L-AS1
16231,chr9_12814146_12814880,LURAP1L-AS1
16232,chr9_12814151_12814856,LURAP1L-AS1
16233,chr9_12814167_12814743,LURAP1L-AS1
16234,chr9_12814167_12814743,LURAP1L-AS1
16235,chr9_12814156_12814750,LURAP1L-AS1
16236,chr9_12814156_12814750,LURAP1L-AS1
16237,chr9_12814156_12814750,LURAP1L-AS1
16238,chr9_12814151_12814814,LURAP1L-AS1
16239,chr9_12814156_12814750,LURAP1L-AS1
16240,chr9_12814156_12814750,LURAP1L-AS1
16241,chr9_12814149_12814750,LURAP1L-AS1
16242,chr9_12814149_12814750,LURAP1L-AS1
16243,chr9_12814158_12814747,LURAP1L-AS1
16244,chr9_12814177_12814747,LURAP1L-AS1
16245,chr9_12814187_12814640,LURAP1L-AS1
16246,chr9_12814345_12814702,LURAP1L-AS1
16247,chr9_12814345_12814850,LURAP1L-AS1
16248,chr3_156447607_156447804,KCNAB1-AS1
16249,chr9_111631428_111631792,DNAJC25
16250,chr9_111631382_111631761,DNAJC25
16251,chr9_111631411_111631769,DNAJC25
16252,chr9_111631411_111631769,DNAJC25
16253,chr22_37905282_37905474,MICALL1
16254,chr9_35657760_35658441,CCDC107
16255,chr9_35657519_35658747,CCDC107
16256,chr9_35657519_35658747,CCDC107
16257,chr9_35657520_35658748,CCDC107
16258,chr9_35657464_35658989,CCDC107
16259,chr9_35657464_35658989,CCDC107
16260,chr9_35657640_35658998,CCDC107
16261,chr9_35657640_35658998,CCDC107
16262,chr9_35657640_35658998,CCDC107
16263,chr9_35657640_35658998,CCDC107
16264,chr9_35657561_35658733,CCDC107
16265,chr9_35657519_35659058,CCDC107
16266,chr9_35657519_35659058,CCDC107
16267,chr9_35657519_35659058,CCDC107
16268,chr9_35657519_35659058,CCDC107
16269,chr9_35657519_35659058,CCDC107
16270,chr9_35657713_35658722,CCDC107
16271,chr9_35657754_35658999,CCDC107
16272,chr9_35657754_35658999,CCDC107
16273,chr9_35657723_35658984,CCDC107
16274,chr9_35657723_35658984,CCDC107
16275,chr9_35657723_35658984,CCDC107
16276,chr9_35657153_35658748,CCDC107
16277,chr9_35657153_35658748,CCDC107
16278,chr9_35657153_35658748,CCDC107
16279,chr9_35657638_35658684,CCDC107
16280,chr9_35657638_35658684,CCDC107
16281,chr9_35657638_35658684,CCDC107
16282,chr9_35657163_35658768,CCDC107
16283,chr9_35657163_35658768,CCDC107
16284,chr9_35657163_35658768,CCDC107
16285,chr9_35657517_35659014,CCDC107
16286,chr9_35657517_35659014,CCDC107
16287,chr18_13218021_13218411,LDLRAD4
16288,chr18_13217314_13218165,LDLRAD4
16289,chr18_13217157_13218487,LDLRAD4
16290,chr18_13217157_13218487,LDLRAD4
16291,chr18_13217198_13218244,LDLRAD4
16292,chr18_13217446_13217798,LDLRAD4
16293,chr19_10109187_10109320,SNORD105B
16294,chr18_11857330_11857812,GNAL
16295,chr18_11857293_11857778,GNAL
16296,chr18_11857293_11857778,GNAL
16297,chr18_11857251_11857830,GNAL
16298,chr18_11857291_11857817,GNAL
16299,chr18_11857227_11857823,GNAL
16300,chr18_11857227_11857823,GNAL
16301,chr18_11857257_11857846,GNAL
16302,chr18_11857222_11857854,GNAL
16303,chr18_11857222_11857854,GNAL
16304,chr18_11857222_11857842,GNAL
16305,chr18_11857222_11857842,GNAL
16306,chr18_11857222_11857823,GNAL
16307,chr18_11857222_11857823,GNAL
16308,chr18_11857222_11857833,GNAL
16309,chr18_11857222_11857833,GNAL
16310,chr18_11857224_11857847,GNAL
16311,chr18_11857224_11857847,GNAL
16312,chr18_11857234_11857659,GNAL
16313,chr18_11857199_11857833,GNAL
16314,chr19_49851145_49851364,PTOV1
16315,chr19_49851142_49851296,PTOV1
16316,chr19_49851173_49851325,PTOV1
16317,chr19_49851171_49851329,PTOV1
16318,chr17_7307290_7307849,EIF5A
16319,chr17_7307290_7307849,EIF5A
16320,chr17_7307326_7307791,EIF5A
16321,chr17_7307311_7307849,EIF5A
16322,chr17_7307146_7307871,EIF5A
16323,chr17_7307146_7307871,EIF5A
16324,chr17_7307146_7307871,EIF5A
16325,chr17_7307036_7308249,EIF5A
16326,chr17_7307036_7308249,EIF5A
16327,chr17_7307144_7308026,EIF5A
16328,chr17_7307154_7308165,EIF5A
16329,chr17_7307154_7308165,EIF5A
16330,chr17_7307154_7308165,EIF5A
16331,chr17_7307154_7308165,EIF5A
16332,chr17_7307204_7307834,EIF5A
16333,chr17_7307154_7308214,EIF5A
16334,chr17_7307209_7308379,EIF5A
16335,chr17_7307209_7308379,EIF5A
16336,chr17_7307209_7308379,EIF5A
16337,chr17_7307209_7308379,EIF5A
16338,chr17_7307154_7308536,EIF5A
16339,chr17_7307154_7308536,EIF5A
16340,chr17_7307154_7308536,EIF5A
16341,chr17_7307154_7308536,EIF5A
16342,chr17_7307154_7308536,EIF5A
16343,chr19_51354937_51355106,ETFB
16344,chr18_55451585_55452041,TCF4-AS1
16345,chr18_55451671_55452060,TCF4-AS1
16346,chr18_55451478_55452053,TCF4-AS1
16347,chr18_55451478_55452053,TCF4-AS1
16348,chr18_55451490_55452014,TCF4-AS1
16349,chr18_55451818_55452004,TCF4-AS1
16350,chr18_55451868_55452043,TCF4-AS1
16351,chr12_49741194_49741821,TMBIM6
16352,chr12_49741194_49741821,TMBIM6
16353,chr12_49741315_49741809,TMBIM6
16354,chr12_49741338_49741643,TMBIM6
16355,chr12_49741435_49741721,TMBIM6
16356,chr12_49741514_49741719,TMBIM6
16357,chr12_49741496_49741887,TMBIM6
16358,chr12_49741663_49741844,TMBIM6
16359,chr12_49741501_49741876,TMBIM6
16360,chrX_71491795_71491943,INGX
16361,chr19_1269130_1269770,CIRBP
16362,chr19_1269130_1269770,CIRBP
16363,chr19_1269090_1269813,CIRBP
16364,chr19_1269066_1269668,CIRBP
16365,chr19_1269070_1269708,CIRBP
16366,chr19_1269070_1269708,CIRBP
16367,chr19_1269049_1269762,CIRBP
16368,chr19_1269049_1269762,CIRBP
16369,chr19_1269054_1269505,CIRBP
16370,chr19_1269071_1269653,CIRBP
16371,chr19_1269071_1269653,CIRBP
16372,chr19_1269070_1269873,CIRBP
16373,chr19_1269070_1269873,CIRBP
16374,chr19_1269061_1269795,CIRBP
16375,chr19_1269054_1269784,CIRBP
16376,chr19_1269054_1269795,CIRBP
16377,chr19_1269054_1269795,CIRBP
16378,chr19_1269061_1270075,CIRBP
16379,chr3_149086142_149086402,HLTF-AS1
16380,chr5_34838951_34839553,TTC23L
16381,chr5_34838937_34839646,TTC23L
16382,chr5_34838997_34839613,TTC23L
16383,chr5_34838963_34839554,TTC23L
16384,chr5_34839114_34839547,TTC23L
16385,chr5_34839149_34839646,TTC23L
16386,chr5_34839149_34839646,TTC23L
16387,chr5_34838986_34839744,TTC23L
16388,chr5_34839098_34839603,TTC23L
16389,chr5_34839098_34839603,TTC23L
16390,chr5_34839106_34839603,TTC23L
16391,chr5_34839106_34839603,TTC23L
16392,chr5_34839114_34839689,TTC23L
16393,chr5_34839114_34839689,TTC23L
16394,chr5_34839114_34839689,TTC23L
16395,chr5_34838979_34839689,TTC23L
16396,chr5_34839143_34839547,TTC23L
16397,chr5_34839051_34839613,TTC23L
16398,chr5_34839109_34839554,TTC23L
16399,chr11_64811402_64811564,MEN1
16400,chr11_111913030_111913330,CRYAB
16401,chr11_111913289_111913798,CRYAB
16402,chr11_111913244_111913630,CRYAB
16403,chr5_23507569_23507713,PRDM9
16404,chr5_23507233_23507721,PRDM9
16405,chr5_23507233_23507721,PRDM9
16406,chr5_23507452_23507749,PRDM9
16407,chr5_23507495_23507732,PRDM9
16408,chr5_23507515_23507716,PRDM9
16409,chr19_1065497_1067190,ARHGAP45
16410,chr19_1065497_1067190,ARHGAP45
16411,chr19_1065114_1066506,ARHGAP45
16412,chr19_1065114_1066506,ARHGAP45
16413,chr19_1066794_1067583,ARHGAP45
